-346 15 1339 14789 245 2452 91 1063 165 1733 132 1432 20 430 231 2326 141 1517 61 791 206 2099 99 1137 209 2127 134 1448 80 969 33 540 214 2176
-347 15 1090 12207 163 1717 132 1437 76 928 95 1097 125 1372 111 1244 215 2178 60 784 147 1573 128 1394 228 2299 157 1660 51 702 9 328 11 342
-348 15 1298 14923 156 1648 162 1703 22 442 188 1934 118 1307 1 252 29 505 189 1951 206 2102 250 2497 123 1354 249 2484 188 1935 2 267 134 1448
-349 15 1057 12263 35 563 36 574 90 1060 45 650 45 654 97 1121 33 539 89 1048 145 1552 208 2116 233 2340 149 1591 230 2318 123 1349 170 1775
-350 15 1374 14983 248 2482 243 2431 143 1532 203 2073 58 765 145 1548 122 1340 189 1949 40 602 132 1436 149 1586 181 1871 200 2048 85 1011 35 559
-351 15 1224 14040 228 2294 108 1222 206 2102 221 2238 238 2390 201 2052 66 841 123 1356 19 416 76 928 50 700 52 715 145 1548 210 2132 12 351
-352 15 1207 13104 152 1615 222 2246 93 1087 223 2251 159 1676 220 2224 36 568 48 680 183 1894 45 652 196 2014 16 393 129 1405 68 858 212 2154
-353 15 992 11289 4 283 15 377 46 663 169 1765 189 1950 91 1067 94 1090 97 1123 123 1353 125 1375 154 1634 126 1377 96 1110 131 1429 68 857
-354 15 1209 13901 73 904 56 747 99 1136 241 2417 93 1080 62 807 207 2105 235 2363 124 1366 218 2209 34 549 116 1291 240 2410 82 984 104 1182
-355 15 1070 12013 182 1886 221 2231 130 1419 114 1275 90 1053 55 738 154 1629 180 1868 36 573 47 668 84 998 110 1239 172 1793 39 601 113 1262
-356 15 1155 13191 72 895 223 2253 129 1408 191 1966 110 1235 78 950 58 769 229 2306 16 388 5 295 64 820 239 2400 194 1992 64 822 109 1228
-357 15 1234 14155 145 1547 11 347 224 2265 71 889 41 616 209 2130 162 1704 147 1571 125 1370 155 1642 138 1490 168 1762 108 1217 63 814 249 2486
-358 15 842 10742 194 1989 120 1325 87 1030 202 2066 50 699 60 785 60 782 172 1790 19 421 35 565 98 1126 47 672 92 1076 130 1413 37 578
-359 15 1052 11923 159 1680 44 644 195 1998 141 1519 73 904 105 1191 86 1019 125 1370 123 1350 227 2291 26 483 42 626 212 2155 60 783 59 779
-360 15 966 11549 57 757 34 550 149 1590 140 1510 28 497 51 709 84 1001 114 1269 106 1200 166 1739 34 551 18 408 246 2459 220 2226 117 1297
-361 15 1354 14341 148 1576 82 988 176 1832 62 803 82 980 185 1910 64 818 158 1664 88 1035 186 1917 218 2207 53 719 176 1830 240 2404 200 2044
-362 15 1037 12331 168 1759 42 624 101 1154 136 1468 21 437 183 1896 20 427 180 1862 124 1361 89 1048 115 1282 196 2008 13 362 250 2497 30 513
-363 15 1320 14970 33 540 23 456 160 1686 210 2140 69 870 135 1460 240 2408 177 1837 244 2444 14 371 182 1883 236 2367 4 286 159 1675 196 2011
-364 15 1185 13255 244 2438 143 1537 24 458 161 1696 230 2320 95 1101 140 1507 46 663 208 2121 151 1604 195 1998 172 1797 43 631 41 617 26 476
-365 15 1473 15927 47 666 15 382 176 1827 201 2054 211 2149 150 1594 242 2421 207 2110 77 937 193 1987 164 1719 217 2203 211 2147 71 889 125 1374
-366 15 1106 12603 79 953 152 1617 109 1224 101 1159 236 2367 180 1869 202 2068 7 307 64 821 117 1301 160 1684 74 913 136 1470 78 950 78 950
-367 15 1354 15323 56 751 201 2059 232 2335 211 2149 248 2478 81 979 213 2164 133 1439 13 362 184 1900 31 527 164 1720 141 1513 207 2111 139 1499
-368 15 959 11879 78 947 56 746 52 713 231 2325 16 394 150 1595 5 295 9 323 144 1544 250 2498 80 963 103 1170 116 1287 206 2104 43 630
-369 15 1067 12123 232 2333 242 2426 145 1547 96 1111 46 663 86 1019 17 398 168 1762 70 879 113 1262 23 457 110 1234 222 2245 30 518 157 1656
-370 15 1252 14612 86 1016 4 283 188 1938 232 2334 77 941 41 611 155 1645 66 839 157 1658 124 1362 230 2316 127 1390 238 2388 68 858 142 1520
-371 15 1273 14403 137 1481 244 2442 102 1163 207 2110 43 629 212 2158 35 560 87 1031 209 2128 57 757 115 1284 98 1132 114 1270 127 1390 217 2203
-372 15 1015 11760 133 1443 134 1452 237 2379 122 1348 80 963 74 914 110 1238 25 474 200 2048 24 464 51 706 143 1534 66 844 82 983 175 1822
-373 15 1146 13588 41 611 150 1600 94 1091 203 2070 234 2351 140 1502 2 260 8 315 149 1587 10 338 148 1581 173 1800 248 2476 28 501 183 1896
-374 15 1174 13397 74 909 247 2468 142 1528 125 1373 119 1313 40 602 177 1841 245 2452 81 977 184 1903 39 594 70 877 14 374 167 1749 145 1552
-375 15 1044 12044 150 1598 124 1365 6 301 35 561 14 371 134 1453 224 2266 138 1486 95 1105 95 1099 177 1842 135 1464 22 445 205 2088 162 1702
-376 15 1058 12085 196 2014 88 1039 238 2384 30 518 92 1072 23 452 42 624 172 1793 19 421 44 638 232 2334 180 1862 48 682 232 2337 42 621
-377 15 949 11208 36 570 54 730 117 1301 113 1262 79 953 250 2497 189 1943 134 1449 43 636 18 406 16 392 233 2344 205 2087 72 891 13 363
-378 15 943 11302 144 1546 143 1529 59 781 107 1212 14 368 81 978 201 2052 250 2497 66 842 92 1070 10 339 31 523 171 1786 121 1336 9 327
-379 15 844 10350 85 1010 146 1562 1 256 60 784 191 1969 119 1321 30 520 246 2457 17 403 16 390 66 844 26 479 149 1583 53 722 185 1915
-380 15 1505 15880 217 2203 125 1367 74 912 191 1965 236 2374 195 2003 218 2204 197 2017 101 1157 114 1276 152 1611 123 1349 105 1195 240 2404 198 2032
-381 15 1123 12550 36 566 171 1789 105 1193 7 313 144 1539 145 1548 98 1128 18 406 165 1732 158 1669 174 1808 129 1407 71 884 162 1708 236 2369
-382 15 1086 12909 155 1643 75 925 121 1337 194 1996 125 1375 62 808 25 468 214 2171 97 1119 12 355 51 703 215 2180 218 2209 37 580 155 1642
-383 15 902 11390 203 2074 11 344 181 1871 168 1758 39 601 24 458 10 335 198 2027 25 467 45 649 64 821 237 2380 67 851 120 1327 90 1056
-384 15 1381 15688 236 2370 244 2445 76 934 45 648 193 1986 207 2112 66 844 178 1846 53 727 24 461 202 2061 223 2254 210 2139 145 1551 184 1899
-385 15 1154 13252 205 2092 29 508 57 760 109 1231 101 1154 106 1199 223 2254 238 2384 81 972 97 1116 223 2254 18 407 51 709 189 1951 120 1322
-386 15 1087 12533 36 568 67 853 160 1690 57 755 115 1280 113 1264 84 999 224 2261 165 1727 10 334 192 1970 142 1527 106 1202 238 2384 10 337
-387 15 1348 14607 219 2217 14 372 134 1451 130 1414 115 1283 60 785 204 2079 11 347 193 1986 229 2304 226 2282 52 716 136 1467 199 2033 167 1745
-388 15 1209 13241 130 1416 56 750 188 1939 21 434 104 1183 234 2349 174 1811 223 2256 163 1710 104 1182 20 430 19 416 190 1954 243 2432 14 373
-389 15 1304 13704 126 1378 218 2209 116 1290 225 2274 142 1528 137 1482 153 1624 211 2146 127 1389 159 1673 44 638 88 1036 140 1508 108 1220 145 1553
-390 15 1072 12151 41 615 2 260 101 1151 109 1228 165 1733 220 2229 54 732 4 284 98 1126 121 1333 209 2124 247 2466 49 683 129 1411 125 1374
-391 15 942 11311 95 1098 52 718 113 1260 131 1425 28 497 125 1368 74 916 20 422 174 1816 167 1753 41 611 68 856 160 1685 35 562 226 2282
-392 15 1000 11542 31 529 145 1549 175 1823 230 2318 88 1042 60 787 169 1765 67 853 108 1222 189 1946 143 1537 11 342 115 1281 46 658 1 253
-393 15 1160 12749 34 556 39 596 51 707 125 1373 143 1533 26 479 158 1670 126 1379 182 1885 191 1967 81 973 207 2113 241 2414 168 1754 47 668
-394 15 1254 14001 246 2463 32 534 10 332 159 1680 233 2347 136 1466 110 1236 43 635 178 1850 248 2476 61 799 209 2123 202 2067 25 474 159 1675
-395 15 1111 13223 58 771 241 2411 114 1274 65 827 158 1667 101 1151 166 1737 41 618 44 646 201 2053 55 743 9 324 113 1260 223 2250 183 1889
-396 15 843 10853 86 1024 68 862 120 1325 210 2140 6 299 97 1118 40 603 81 974 201 2054 150 1597 70 879 33 546 162 1706 30 519 1 253
-397 15 1145 12947 193 1980 220 2226 137 1476 70 877 250 2499 4 281 139 1499 9 329 42 623 73 900 130 1412 94 1096 220 2222 16 391 225 2267
-398 15 1088 12716 151 1608 229 2311 141 1517 151 1603 93 1082 91 1065 21 437 16 389 178 1848 48 676 111 1242 167 1746 22 441 218 2204 63 811
-399 15 1279 13890 124 1363 180 1863 112 1254 236 2373 61 793 187 1925 128 1402 130 1417 233 2339 2 268 87 1031 114 1273 173 1802 191 1965 170 1774
-400 15 972 11710 214 2168 147 1568 139 1501 249 2483 94 1093 86 1020 43 629 217 2196 10 333 11 348 15 385 26 479 1 252 223 2257 123 1352
-401 15 881 10595 161 1692 3 275 224 2264 53 726 40 606 129 1407 126 1377 49 686 151 1606 55 739 139 1501 39 600 110 1236 18 407 144 1544
-402 15 1317 14783 90 1054 243 2432 242 2423 174 1813 198 2028 86 1018 244 2439 76 928 174 1813 208 2121 38 587 4 281 87 1033 130 1418 91 1063
-403 15 1158 13563 57 755 43 632 204 2084 209 2130 240 2407 167 1753 13 360 214 2169 3 270 8 320 235 2364 71 885 45 649 236 2366 110 1238
-404 15 775 9808 25 468 85 1011 30 514 190 1960 115 1283 137 1480 50 696 87 1033 11 344 119 1318 26 479 68 854 19 420 57 763 244 2445
-405 15 1203 13785 122 1348 34 553 79 953 155 1643 244 2444 216 2189 108 1220 144 1546 245 2455 10 338 185 1913 238 2390 71 888 94 1088 57 757
-406 15 1044 11659 44 639 150 1592 67 852 224 2264 19 416 195 1999 70 873 103 1171 50 693 153 1619 205 2092 70 877 242 2421 44 642 104 1184
-407 15 1282 13962 211 2143 139 1501 121 1334 123 1352 153 1626 225 2271 93 1081 221 2237 89 1044 219 2219 120 1326 132 1431 33 546 17 402 187 1932
-408 15 1405 14880 166 1741 206 2101 203 2072 132 1434 17 399 249 2484 236 2369 69 868 249 2491 8 319 226 2279 154 1633 217 2196 50 696 64 825
-409 15 1262 13928 44 641 217 2197 236 2374 126 1383 163 1713 117 1302 196 2007 115 1284 171 1786 142 1528 217 2200 36 571 92 1072 77 939 116 1287
-410 15 1225 14274 243 2434 65 835 124 1359 1 259 187 1932 197 2016 89 1050 225 2275 35 563 191 1963 82 983 170 1774 62 806 191 1963 93 1084
-411 15 1235 13599 39 599 212 2156 34 549 39 598 132 1438 220 2224 206 2097 159 1680 39 595 66 844 225 2268 95 1104 88 1035 242 2426 179 1858
-412 15 1158 13181 120 1325 142 1521 90 1054 121 1332 131 1426 105 1188 181 1874 226 2280 189 1948 9 328 245 2447 176 1826 76 933 36 568 67 845
-413 15 1316 14080 95 1105 231 2327 177 1841 178 1848 225 2274 134 1452 152 1613 104 1180 38 588 8 315 103 1172 116 1291 206 2098 198 2031 141 1514
-414 15 1437 15353 78 946 166 1741 224 2261 211 2149 120 1327 59 781 140 1509 224 2266 51 707 102 1163 149 1588 99 1134 242 2426 177 1840 191 1969
-415 15 1219 13794 129 1409 25 468 211 2146 196 2008 26 477 63 817 208 2119 230 2319 172 1796 198 2028 84 999 189 1951 22 445 15 382 117 1303
-416 15 1440 15555 241 2412 196 2012 147 1573 195 2004 51 709 233 2344 59 775 222 2248 90 1056 183 1889 142 1527 250 2492 95 1102 49 689 211 2149
-417 15 1141 12690 35 563 204 2083 172 1796 202 2060 213 2161 34 553 4 279 69 868 117 1295 126 1378 157 1662 221 2235 53 725 131 1423 144 1541
-418 15 1122 13449 108 1218 68 857 10 332 249 2490 123 1357 178 1849 233 2345 233 2347 192 1977 100 1150 163 1717 20 430 25 467 108 1216 26 483
-419 15 1032 11885 12 356 61 793 175 1825 172 1796 153 1627 71 885 159 1677 180 1869 30 515 145 1550 177 1836 143 1536 6 297 30 520 78 947
-420 15 1201 13960 86 1024 211 2141 200 2049 23 454 117 1297 9 328 118 1307 187 1932 198 2025 67 848 89 1048 179 1858 250 2499 201 2052 37 579
-421 15 1116 12832 52 717 134 1449 56 746 30 519 99 1140 204 2085 69 867 1 253 20 423 205 2094 240 2406 159 1681 166 1738 81 977 230 2312
-422 15 1006 12367 84 1004 2 260 58 769 68 859 77 939 215 2179 14 368 95 1103 59 777 102 1162 199 2037 184 1903 55 744 144 1540 199 2039
-423 15 724 9563 38 590 4 281 119 1321 87 1030 50 699 50 696 15 384 67 847 6 298 165 1729 176 1831 231 2327 33 544 35 565 58 768
-424 15 1173 13232 6 300 241 2419 245 2455 161 1699 34 555 111 1244 75 918 113 1264 203 2074 173 1800 15 384 127 1392 178 1848 204 2085 70 876
-425 15 1347 14852 104 1179 132 1436 25 472 213 2165 168 1758 110 1234 189 1950 58 770 217 2201 96 1112 249 2490 220 2230 117 1302 24 466 163 1716
-426 15 1073 11886 103 1170 106 1199 232 2331 154 1636 160 1686 82 988 126 1382 56 754 99 1138 150 1593 166 1742 43 632 180 1865 113 1262 2 263
-427 15 1116 12919 116 1292 112 1254 220 2225 180 1870 11 349 36 567 108 1220 53 723 95 1103 142 1526 173 1802 183 1890 26 479 76 929 194 1993
-428 15 1426 14929 246 2464 125 1368 247 2467 154 1631 171 1788 77 938 118 1309 18 407 225 2272 168 1757 22 441 153 1627 207 2113 181 1874 95 1103
-429 15 1262 14716 67 852 57 761 239 2400 157 1657 3 276 249 2485 113 1262 179 1858 64 821 28 500 232 2337 134 1455 182 1885 244 2445 19 417
-430 15 1238 13553 120 1329 98 1124 178 1847 159 1677 45 654 211 2146 230 2317 4 283 217 2199 205 2091 122 1341 128 1397 218 2208 22 445 97 1120
-431 15 1219 13418 30 512 179 1857 51 704 248 2476 240 2408 19 416 117 1298 193 1983 200 2050 168 1760 230 2316 67 846 18 410 168 1754 78 951
-432 15 1068 12157 100 1150 194 1992 158 1664 62 805 16 389 193 1986 208 2119 134 1456 41 613 115 1281 42 627 6 298 69 869 202 2063 157 1658
-433 15 1164 13237 81 976 67 851 76 934 239 2396 50 700 178 1851 250 2498 205 2089 38 589 62 802 68 862 158 1669 91 1064 25 469 211 2142
-434 15 1315 14746 24 466 217 2196 172 1798 86 1024 194 1991 40 603 240 2404 206 2100 148 1581 230 2313 226 2277 86 1021 90 1057 59 777 166 1741
-435 15 1214 14068 224 2258 243 2430 122 1342 103 1172 154 1636 181 1872 112 1251 77 940 176 1828 193 1982 35 563 34 548 142 1528 15 384 111 1249
-436 15 1282 13935 158 1664 223 2251 130 1415 200 2043 128 1394 79 956 139 1497 172 1794 63 809 83 992 197 2023 80 967 18 408 212 2151 218 2209
-437 15 1392 14947 130 1413 193 1983 137 1483 225 2273 46 661 212 2154 134 1451 60 790 225 2271 167 1750 136 1474 148 1574 124 1364 213 2161 33 542
-438 15 988 12052 41 612 142 1523 7 311 113 1265 128 1398 37 583 44 643 234 2354 57 757 129 1408 131 1428 214 2171 81 975 222 2243 15 378
-439 15 1037 11882 246 2459 168 1759 230 2317 32 532 27 490 5 287 146 1564 7 308 166 1737 96 1112 221 2236 5 289 27 492 242 2422 79 955
-440 15 1133 12714 48 678 228 2299 187 1925 71 884 137 1480 85 1015 88 1037 97 1122 168 1760 62 803 104 1180 183 1896 205 2094 15 378 92 1071
-441 15 987 11419 39 596 223 2252 65 832 43 630 165 1731 203 2072 106 1200 41 617 25 469 198 2025 50 700 190 1953 56 754 70 872 62 805
-442 15 1186 12815 234 2351 141 1512 198 2027 199 2040 151 1609 18 407 65 831 158 1664 6 302 56 753 198 2027 95 1098 55 740 229 2303 156 1648
-443 15 1036 12457 83 994 94 1088 227 2288 104 1184 143 1531 43 629 113 1267 1 258 213 2161 21 436 112 1252 191 1969 178 1844 49 691 151 1601
-444 15 1622 17160 226 2276 176 1827 163 1709 75 920 244 2445 224 2261 222 2246 152 1617 43 635 245 2450 214 2174 152 1616 140 1509 149 1589 142 1524
-445 15 1259 14190 132 1435 169 1766 18 407 175 1819 139 1498 88 1040 82 983 250 2499 8 316 85 1014 100 1143 139 1493 151 1602 178 1851 230 2317
-446 15 905 10906 52 712 213 2160 50 697 80 964 61 797 109 1229 233 2343 210 2134 4 286 16 390 103 1171 18 404 159 1678 84 1000 92 1074
-447 15 778 10047 182 1888 53 725 141 1512 140 1510 40 605 47 666 41 615 179 1856 72 897 62 808 64 818 43 634 142 1521 49 689 36 570
-448 15 1217 13289 6 297 233 2342 196 2009 135 1461 31 522 236 2374 35 559 221 2233 108 1214 191 1965 47 672 52 713 175 1820 155 1640 187 1925
-449 15 1138 12780 27 492 237 2378 50 692 30 518 18 412 25 474 211 2148 36 569 210 2134 227 2286 137 1478 83 993 194 1989 80 962 196 2007
-450 15 1115 12523 143 1533 161 1691 161 1699 154 1631 213 2162 133 1446 177 1842 154 1634 141 1519 50 697 76 928 6 302 48 682 46 662 135 1458
-451 15 1210 13675 229 2308 222 2242 237 2376 109 1224 141 1519 16 389 38 589 29 506 140 1504 82 982 249 2490 39 593 83 993 101 1151 247 2467
-452 15 1395 15771 188 1934 39 593 135 1464 138 1492 207 2111 165 1733 182 1887 70 874 133 1442 246 2463 164 1722 58 765 209 2127 165 1732 54 736
-453 15 1177 13830 5 294 248 2476 156 1649 32 533 5 289 152 1612 225 2269 223 2253 51 705 3 273 222 2241 181 1878 86 1019 71 885 200 2046
-454 15 1043 11881 42 625 17 402 47 667 232 2332 240 2404 170 1777 28 502 71 886 26 480 154 1633 61 795 51 707 174 1808 97 1118 195 1999
-455 15 1327 14388 235 2364 89 1051 103 1177 93 1086 150 1597 21 431 129 1411 109 1231 188 1939 217 2202 176 1830 189 1945 186 1916 179 1860 86 1018
-456 15 848 10761 1 257 242 2421 5 293 62 807 103 1173 104 1178 82 984 28 502 192 1973 103 1171 216 2187 55 742 113 1263 46 663 22 447
-457 15 1188 12952 99 1137 6 298 85 1013 69 863 33 539 135 1460 111 1247 235 2362 119 1319 245 2448 84 1001 91 1069 199 2038 215 2185 248 2475
-458 15 870 10383 200 2044 21 438 146 1562 213 2165 56 746 2 263 45 647 3 270 73 904 100 1150 55 743 94 1090 33 543 173 1806 145 1550
-459 15 1159 12651 108 1214 206 2100 125 1375 64 824 37 583 19 419 19 416 211 2145 160 1689 250 2500 70 873 70 877 120 1330 230 2315 169 1763
-460 15 804 9964 23 457 17 395 6 299 93 1082 187 1930 121 1334 137 1479 36 567 235 2361 175 1822 130 1418 34 551 16 390 30 520 61 792
-461 15 1172 13946 160 1686 222 2242 95 1105 208 2119 22 441 210 2132 4 285 45 651 78 948 156 1652 23 452 136 1472 237 2379 76 930 132 1434
-462 15 949 11305 197 2023 210 2139 36 572 23 450 33 543 51 706 191 1961 126 1382 148 1580 32 530 121 1335 22 441 225 2273 38 587 50 698
-463 15 1405 14980 121 1339 157 1657 188 1940 225 2272 115 1281 171 1788 221 2238 87 1026 62 802 154 1633 52 712 219 2216 158 1664 151 1608 204 2084
-464 15 909 11150 6 297 88 1035 195 2004 143 1537 211 2146 167 1753 47 665 11 343 197 2015 118 1311 55 739 35 561 70 878 159 1676 2 268
-465 15 1195 12947 188 1942 33 540 64 820 70 880 224 2263 153 1620 111 1246 250 2494 192 1974 237 2381 103 1174 7 312 81 978 175 1821 45 649
-466 15 1236 13564 98 1127 240 2405 129 1404 128 1397 224 2258 53 724 152 1615 49 691 110 1233 177 1840 174 1812 32 532 229 2304 135 1458 12 351
-467 15 1102 12295 15 380 69 864 194 1991 112 1250 156 1654 153 1619 132 1430 195 1997 82 984 231 2323 75 919 17 400 130 1412 204 2079 20 425
-468 15 1105 12889 19 421 98 1125 77 943 118 1307 19 413 40 603 104 1179 155 1641 216 2186 140 1502 116 1286 190 1959 95 1099 184 1903 131 1421
-469 15 772 9872 39 595 41 618 119 1313 124 1359 94 1090 45 649 103 1176 91 1064 110 1233 117 1300 110 1239 47 670 163 1717 11 344 59 776
-470 15 1216 14046 37 582 53 719 69 868 168 1762 215 2179 244 2443 144 1545 53 727 146 1557 95 1098 25 471 224 2260 161 1698 127 1393 244 2445
-471 15 1337 15312 153 1619 166 1741 11 341 145 1550 134 1448 149 1588 243 2435 242 2421 188 1936 20 427 65 830 165 1730 114 1271 202 2060 62 806
-472 15 992 11655 125 1368 24 464 19 417 31 528 18 405 83 994 72 897 232 2338 59 773 112 1251 231 2324 216 2190 95 1098 213 2166 116 1289
-473 15 1042 11603 29 508 24 460 63 809 135 1463 105 1188 105 1194 166 1742 26 482 173 1802 171 1783 98 1128 76 930 110 1238 191 1967 196 2008
-474 15 1056 12575 69 867 224 2259 244 2439 73 907 187 1925 99 1134 19 418 103 1177 239 2395 151 1602 16 390 25 475 226 2279 13 361 39 598
-475 15 1019 12046 147 1568 7 309 82 988 7 308 120 1328 9 325 202 2067 41 614 132 1437 49 689 247 2467 12 351 126 1377 209 2131 238 2385
-476 15 1321 15044 115 1277 194 1991 14 369 123 1357 226 2282 32 534 206 2100 92 1073 234 2356 5 291 223 2249 197 2021 245 2447 68 860 181 1879
-477 15 1181 13209 230 2316 5 287 175 1822 63 817 92 1073 241 2412 246 2462 19 420 158 1672 173 1804 106 1203 226 2283 132 1437 66 842 35 564
-478 15 1298 14103 111 1246 191 1969 114 1269 245 2450 205 2094 54 734 189 1948 53 719 139 1495 69 867 137 1482 215 2177 16 387 70 875 234 2350
-479 15 1076 12257 208 2116 105 1188 86 1019 195 1997 37 578 214 2170 176 1827 52 716 94 1091 79 956 51 702 92 1075 91 1062 150 1595 55 741
-480 15 1252 14122 20 429 149 1585 64 820 64 821 126 1377 216 2189 181 1878 225 2274 205 2089 91 1065 115 1284 204 2079 68 860 132 1434 134 1456
-481 15 1140 12543 201 2053 26 478 214 2173 18 404 70 874 94 1095 111 1243 227 2292 22 443 179 1854 176 1832 162 1705 125 1370 159 1678 54 733
-482 15 1121 13275 54 735 191 1961 230 2317 52 711 206 2104 47 670 32 534 59 778 168 1757 76 929 227 2287 125 1369 153 1622 3 276 197 2020
-483 15 1146 12890 178 1849 44 646 20 427 43 631 216 2190 112 1257 200 2047 142 1528 192 1974 66 841 138 1492 123 1355 84 1003 114 1274 102 1165
-484 15 974 11847 167 1747 19 419 219 2213 175 1818 75 923 212 2154 2 267 85 1013 169 1765 23 449 124 1358 64 822 65 833 117 1301 4 282
-485 15 1207 13032 234 2349 31 522 146 1557 44 646 219 2219 209 2125 150 1599 177 1838 250 2500 39 600 156 1649 162 1707 30 518 36 571 88 1037
-486 15 971 11298 47 666 80 965 194 1990 130 1420 33 546 18 411 86 1021 161 1698 36 569 99 1139 148 1575 140 1506 209 2129 196 2010 37 577
-487 15 1350 14771 134 1452 110 1237 113 1260 224 2260 231 2328 80 966 19 421 165 1727 131 1422 233 2345 109 1231 53 722 200 2045 108 1220 168 1756
-488 15 1229 14076 154 1632 149 1590 139 1497 37 577 135 1458 209 2131 130 1415 195 1999 242 2426 110 1239 10 340 154 1629 44 644 107 1213 136 1471
-489 15 1032 11813 90 1054 55 744 62 803 124 1364 150 1596 209 2123 145 1549 47 672 124 1361 183 1890 21 437 212 2150 182 1888 68 856 31 521
-490 15 794 9956 165 1733 51 708 234 2351 24 462 51 708 76 927 16 389 19 415 167 1748 74 916 197 2023 9 324 9 331 98 1124 80 966
-491 15 1120 13285 186 1918 44 643 190 1955 180 1870 146 1564 4 284 154 1633 17 398 104 1179 13 367 235 2362 112 1255 159 1680 191 1961 96 1106
-492 15 1351 15158 109 1227 215 2181 128 1401 187 1926 79 954 101 1153 58 766 101 1153 204 2079 134 1455 113 1259 209 2127 204 2085 91 1064 195 1999
-493 15 1188 12849 110 1233 55 743 207 2105 163 1709 178 1846 58 772 71 886 121 1335 184 1903 132 1437 67 845 193 1985 240 2406 96 1110 35 560
-494 15 1539 16171 120 1328 194 1992 242 2426 52 711 207 2113 190 1952 208 2120 123 1357 159 1680 124 1365 92 1074 211 2144 218 2208 148 1577 94 1092
-495 15 1168 13669 137 1480 16 387 149 1587 184 1901 124 1359 142 1526 176 1833 19 421 102 1160 126 1383 208 2120 211 2148 24 463 216 2189 90 1057
-496 15 1081 12697 161 1698 10 334 240 2408 124 1363 152 1616 188 1940 29 511 50 693 95 1098 7 307 182 1882 13 364 31 525 233 2344 198 2028
-497 15 1038 12032 240 2408 66 839 70 875 174 1811 52 714 225 2269 56 746 95 1099 147 1571 151 1605 138 1491 116 1290 46 659 85 1012 36 568
-498 15 913 10789 4 283 116 1286 84 1003 51 704 10 333 76 933 230 2320 34 555 93 1084 151 1601 44 641 27 491 246 2459 131 1425 109 1225
-499 15 878 10527 57 755 115 1278 100 1146 104 1183 54 731 207 2110 103 1175 144 1545 20 430 19 414 67 852 104 1185 69 870 63 813 148 1582
-500 15 1434 15415 135 1464 17 401 226 2278 95 1104 227 2292 63 811 215 2180 63 814 230 2317 226 2284 133 1439 181 1876 220 2229 241 2413 106 1198
