-247 22 1505 17934 34 549 116 1291 240 2410 82 984 104 1182 49 687 182 1886 221 2231 130 1419 114 1275 90 1053 55 738 154 1629 180 1868 36 573 47 668 84 998 110 1239 172 1793 39 601 113 1262 98 1131
-248 22 1771 20745 223 2253 129 1408 191 1966 110 1235 78 950 58 769 229 2306 16 388 5 295 64 820 239 2400 194 1992 64 822 109 1228 242 2428 145 1547 11 347 224 2265 71 889 41 616 209 2130 162 1704
-249 22 1478 17143 125 1370 155 1642 138 1490 168 1762 108 1217 63 814 249 2486 63 814 194 1989 120 1325 87 1030 202 2066 50 699 60 785 60 782 172 1790 19 421 35 565 98 1126 47 672 92 1076 130 1413
-250 22 1359 15835 7 306 159 1680 44 644 195 1998 141 1519 73 904 105 1191 86 1019 125 1370 123 1350 227 2291 26 483 42 626 212 2155 60 783 59 779 137 1483 57 757 34 550 149 1590 140 1510 28 497
-251 22 1714 19830 84 1001 114 1269 106 1200 166 1739 34 551 18 408 246 2459 220 2226 117 1297 92 1070 148 1576 82 988 176 1832 62 803 82 980 185 1910 64 818 158 1664 88 1035 186 1917 218 2207 53 719
-252 22 1691 18885 240 2404 200 2044 199 2038 168 1759 42 624 101 1154 136 1468 21 437 183 1896 20 427 180 1862 124 1361 89 1048 115 1282 196 2008 13 362 250 2497 30 513 111 1241 33 540 23 456 160 1686
-253 22 2088 22997 69 870 135 1460 240 2408 177 1837 244 2444 14 371 182 1883 236 2367 4 286 159 1675 196 2011 171 1781 244 2438 143 1537 24 458 161 1696 230 2320 95 1101 140 1507 46 663 208 2121 151 1604
-254 22 1859 20803 172 1797 43 631 41 617 26 476 89 1049 47 666 15 382 176 1827 201 2054 211 2149 150 1594 242 2421 207 2110 77 937 193 1987 164 1719 217 2203 211 2147 71 889 125 1374 193 1979 79 953
-255 22 1830 20927 109 1224 101 1159 236 2367 180 1869 202 2068 7 307 64 821 117 1301 160 1684 74 913 136 1470 78 950 78 950 122 1343 56 751 201 2059 232 2335 211 2149 248 2478 81 979 213 2164 133 1439
-256 22 1502 17919 184 1900 31 527 164 1720 141 1513 207 2111 139 1499 6 299 78 947 56 746 52 713 231 2325 16 394 150 1595 5 295 9 323 144 1544 250 2498 80 963 103 1170 116 1287 206 2104 43 630
-257 22 1530 17587 232 2333 242 2426 145 1547 96 1111 46 663 86 1019 17 398 168 1762 70 879 113 1262 23 457 110 1234 222 2245 30 518 157 1656 40 603 86 1016 4 283 188 1938 232 2334 77 941 41 611
-258 22 1906 20952 66 839 157 1658 124 1362 230 2316 127 1390 238 2388 68 858 142 1520 237 2377 137 1481 244 2442 102 1163 207 2110 43 629 212 2158 35 560 87 1031 209 2128 57 757 115 1284 98 1132 114 1270
-259 22 1687 18778 217 2203 179 1853 133 1443 134 1452 237 2379 122 1348 80 963 74 914 110 1238 25 474 200 2048 24 464 51 706 143 1534 66 844 82 983 175 1822 68 860 41 611 150 1600 94 1091 203 2070
-260 22 1674 19397 140 1502 2 260 8 315 149 1587 10 338 148 1581 173 1800 248 2476 28 501 183 1896 165 1728 74 909 247 2468 142 1528 125 1373 119 1313 40 602 177 1841 245 2452 81 977 184 1903 39 594
-261 22 1628 18855 14 374 167 1749 145 1552 143 1531 150 1598 124 1365 6 301 35 561 14 371 134 1453 224 2266 138 1486 95 1105 95 1099 177 1842 135 1464 22 445 205 2088 162 1702 45 655 196 2014 88 1039
-262 22 1403 17292 30 518 92 1072 23 452 42 624 172 1793 19 421 44 638 232 2334 180 1862 48 682 232 2337 42 621 154 1630 36 570 54 730 117 1301 113 1262 79 953 250 2497 189 1943 134 1449 43 636
-263 22 1360 17222 16 392 233 2344 205 2087 72 891 13 363 21 434 144 1546 143 1529 59 781 107 1212 14 368 81 978 201 2052 250 2497 66 842 92 1070 10 339 31 523 171 1786 121 1336 9 327 147 1567
-264 22 1662 19543 146 1562 1 256 60 784 191 1969 119 1321 30 520 246 2457 17 403 16 390 66 844 26 479 149 1583 53 722 185 1915 39 596 217 2203 125 1367 74 912 191 1965 236 2374 195 2003 218 2204
-265 22 1712 19799 101 1157 114 1276 152 1611 123 1349 105 1195 240 2404 198 2032 29 508 36 566 171 1789 105 1193 7 313 144 1539 145 1548 98 1128 18 406 165 1732 158 1669 174 1808 129 1407 71 884 162 1708
-266 22 1536 18530 89 1049 155 1643 75 925 121 1337 194 1996 125 1375 62 808 25 468 214 2171 97 1119 12 355 51 703 215 2180 218 2209 37 580 155 1642 96 1106 203 2074 11 344 181 1871 168 1758 39 601
-267 22 1701 19632 10 335 198 2027 25 467 45 649 64 821 237 2380 67 851 120 1327 90 1056 47 666 236 2370 244 2445 76 934 45 648 193 1986 207 2112 66 844 178 1846 53 727 24 461 202 2061 223 2254
-268 22 1581 18107 145 1551 184 1899 23 453 205 2092 29 508 57 760 109 1231 101 1154 106 1199 223 2254 238 2384 81 972 97 1116 223 2254 18 407 51 709 189 1951 120 1322 125 1369 36 568 67 853 160 1690
-269 22 1853 21185 115 1280 113 1264 84 999 224 2261 165 1727 10 334 192 1970 142 1527 106 1202 238 2384 10 337 164 1724 219 2217 14 372 134 1451 130 1414 115 1283 60 785 204 2079 11 347 193 1986 229 2304
-270 22 1932 22128 52 716 136 1467 199 2033 167 1745 228 2301 130 1416 56 750 188 1939 21 434 104 1183 234 2349 174 1811 223 2256 163 1710 104 1182 20 430 19 416 190 1954 243 2432 14 373 212 2152 126 1378
-271 22 1573 18304 116 1290 225 2274 142 1528 137 1482 153 1624 211 2146 127 1389 159 1673 44 638 88 1036 140 1508 108 1220 145 1553 50 700 41 615 2 260 101 1151 109 1228 165 1733 220 2229 54 732 4 284
-272 22 1617 18547 121 1333 209 2124 247 2466 49 683 129 1411 125 1374 201 2058 95 1098 52 718 113 1260 131 1425 28 497 125 1368 74 916 20 422 174 1816 167 1753 41 611 68 856 160 1685 35 562 226 2282
-273 22 1369 16430 31 529 145 1549 175 1823 230 2318 88 1042 60 787 169 1765 67 853 108 1222 189 1946 143 1537 11 342 115 1281 46 658 1 253 172 1795 34 556 39 596 51 707 125 1373 143 1533 26 479
-274 22 1996 21626 126 1379 182 1885 191 1967 81 973 207 2113 241 2414 168 1754 47 668 190 1956 246 2463 32 534 10 332 159 1680 233 2347 136 1466 110 1236 43 635 178 1850 248 2476 61 799 209 2123 202 2067
-275 22 1568 17840 159 1675 60 786 58 771 241 2411 114 1274 65 827 158 1667 101 1151 166 1737 41 618 44 646 201 2053 55 743 9 324 113 1260 223 2250 183 1889 136 1470 86 1024 68 862 120 1325 210 2140
-276 22 1388 17315 97 1118 40 603 81 974 201 2054 150 1597 70 879 33 546 162 1706 30 519 1 253 112 1253 193 1980 220 2226 137 1476 70 877 250 2499 4 281 139 1499 9 329 42 623 73 900 130 1412
-277 22 1746 19280 220 2222 16 391 225 2267 143 1535 151 1608 229 2311 141 1517 151 1603 93 1082 91 1065 21 437 16 389 178 1848 48 676 111 1242 167 1746 22 441 218 2204 63 811 199 2040 124 1363 180 1863
-278 22 1757 19878 236 2373 61 793 187 1925 128 1402 130 1417 233 2339 2 268 87 1031 114 1273 173 1802 191 1965 170 1774 8 319 214 2168 147 1568 139 1501 249 2483 94 1093 86 1020 43 629 217 2196 10 333
-279 22 1194 15683 15 385 26 479 1 252 223 2257 123 1352 45 653 161 1692 3 275 224 2264 53 726 40 606 129 1407 126 1377 49 686 151 1606 55 739 139 1501 39 600 110 1236 18 407 144 1544 60 785
-280 22 1984 21497 243 2432 242 2423 174 1813 198 2028 86 1018 244 2439 76 928 174 1813 208 2121 38 587 4 281 87 1033 130 1418 91 1063 159 1679 57 755 43 632 204 2084 209 2130 240 2407 167 1753 13 360
-281 22 1200 15982 3 270 8 320 235 2364 71 885 45 649 236 2366 110 1238 123 1354 25 468 85 1011 30 514 190 1960 115 1283 137 1480 50 696 87 1033 11 344 119 1318 26 479 68 854 19 420 57 763
-282 22 1654 19558 75 917 122 1348 34 553 79 953 155 1643 244 2444 216 2189 108 1220 144 1546 245 2455 10 338 185 1913 238 2390 71 888 94 1088 57 757 8 317 44 639 150 1592 67 852 224 2264 19 416
-283 22 1753 19336 70 873 103 1171 50 693 153 1619 205 2092 70 877 242 2421 44 642 104 1184 3 274 211 2143 139 1501 121 1334 123 1352 153 1626 225 2271 93 1081 221 2237 89 1044 219 2219 120 1326 132 1431
-284 22 1974 21960 17 402 187 1932 80 967 166 1741 206 2101 203 2072 132 1434 17 399 249 2484 236 2369 69 868 249 2491 8 319 226 2279 154 1633 217 2196 50 696 64 825 131 1425 44 641 217 2197 236 2374
-285 22 1759 19623 163 1713 117 1302 196 2007 115 1284 171 1786 142 1528 217 2200 36 571 92 1072 77 939 116 1287 57 755 243 2434 65 835 124 1359 1 259 187 1932 197 2016 89 1050 225 2275 35 563 191 1963
-286 22 1804 20430 170 1774 62 806 191 1963 93 1084 135 1459 39 599 212 2156 34 549 39 598 132 1438 220 2224 206 2097 159 1680 39 595 66 844 225 2268 95 1104 88 1035 242 2426 179 1858 127 1391 120 1325
-287 22 1807 20961 90 1054 121 1332 131 1426 105 1188 181 1874 226 2280 189 1948 9 328 245 2447 176 1826 76 933 36 568 67 845 28 500 95 1105 231 2327 177 1841 178 1848 225 2274 134 1452 152 1613 104 1180
-288 22 2015 22936 8 315 103 1172 116 1291 206 2098 198 2031 141 1514 126 1376 78 946 166 1741 224 2261 211 2149 120 1327 59 781 140 1509 224 2266 51 707 102 1163 149 1588 99 1134 242 2426 177 1840 191 1969
-289 22 1946 21398 129 1409 25 468 211 2146 196 2008 26 477 63 817 208 2119 230 2319 172 1796 198 2028 84 999 189 1951 22 445 15 382 117 1303 235 2357 241 2412 196 2012 147 1573 195 2004 51 709 233 2344
-290 22 1814 21287 222 2248 90 1056 183 1889 142 1527 250 2492 95 1102 49 689 211 2149 49 684 35 563 204 2083 172 1796 202 2060 213 2161 34 553 4 279 69 868 117 1295 126 1378 157 1662 221 2235 53 725
-291 22 1571 17873 144 1541 34 556 108 1218 68 857 10 332 249 2490 123 1357 178 1849 233 2345 233 2347 192 1977 100 1150 163 1717 20 430 25 467 108 1216 26 483 58 764 12 356 61 793 175 1825 172 1796
-292 22 1632 19501 71 885 159 1677 180 1869 30 515 145 1550 177 1836 143 1536 6 297 30 520 78 947 244 2441 86 1024 211 2141 200 2049 23 454 117 1297 9 328 118 1307 187 1932 198 2025 67 848 89 1048
-293 22 1568 18844 250 2499 201 2052 37 579 48 682 52 717 134 1449 56 746 30 519 99 1140 204 2085 69 867 1 253 20 423 205 2094 240 2406 159 1681 166 1738 81 977 230 2312 198 2024 84 1004 2 260
-294 22 1318 16327 68 859 77 939 215 2179 14 368 95 1103 59 777 102 1162 199 2037 184 1903 55 744 144 1540 199 2039 236 2368 38 590 4 281 119 1321 87 1030 50 699 50 696 15 384 67 847 6 298
-295 22 1664 19059 176 1831 231 2327 33 544 35 565 58 768 192 1971 6 300 241 2419 245 2455 161 1699 34 555 111 1244 75 918 113 1264 203 2074 173 1800 15 384 127 1392 178 1848 204 2085 70 876 2 261
-296 22 1940 20878 132 1436 25 472 213 2165 168 1758 110 1234 189 1950 58 770 217 2201 96 1112 249 2490 220 2230 117 1302 24 466 163 1716 231 2323 103 1170 106 1199 232 2331 154 1636 160 1686 82 988 126 1382
-297 22 1478 17119 99 1138 150 1593 166 1742 43 632 180 1865 113 1262 2 263 30 518 116 1292 112 1254 220 2225 180 1870 11 349 36 567 108 1220 53 723 95 1103 142 1526 173 1802 183 1890 26 479 76 929
-298 22 2077 22389 235 2359 246 2464 125 1368 247 2467 154 1631 171 1788 77 938 118 1309 18 407 225 2272 168 1757 22 441 153 1627 207 2113 181 1874 95 1103 232 2336 67 852 57 761 239 2400 157 1657 3 276
-299 22 2008 21899 113 1262 179 1858 64 821 28 500 232 2337 134 1455 182 1885 244 2445 19 417 208 2115 120 1329 98 1124 178 1847 159 1677 45 654 211 2146 230 2317 4 283 217 2199 205 2091 122 1341 128 1397
-300 22 1611 18628 22 445 97 1120 15 385 30 512 179 1857 51 704 248 2476 240 2408 19 416 117 1298 193 1983 200 2050 168 1760 230 2316 67 846 18 410 168 1754 78 951 41 617 100 1150 194 1992 158 1664
-301 22 1580 18009 16 389 193 1986 208 2119 134 1456 41 613 115 1281 42 627 6 298 69 869 202 2063 157 1658 146 1563 81 976 67 851 76 934 239 2396 50 700 178 1851 250 2498 205 2089 38 589 62 802
-302 22 2038 22408 158 1669 91 1064 25 469 211 2142 236 2372 24 466 217 2196 172 1798 86 1024 194 1991 40 603 240 2404 206 2100 148 1581 230 2313 226 2277 86 1021 90 1057 59 777 166 1741 14 368 224 2258
-303 22 1741 20296 122 1342 103 1172 154 1636 181 1872 112 1251 77 940 176 1828 193 1982 35 563 34 548 142 1528 15 384 111 1249 160 1682 158 1664 223 2251 130 1415 200 2043 128 1394 79 956 139 1497 172 1794
-304 22 1943 20956 83 992 197 2023 80 967 18 408 212 2151 218 2209 54 734 130 1413 193 1983 137 1483 225 2273 46 661 212 2154 134 1451 60 790 225 2271 167 1750 136 1474 148 1574 124 1364 213 2161 33 542
-305 22 1511 18342 41 612 142 1523 7 311 113 1265 128 1398 37 583 44 643 234 2354 57 757 129 1408 131 1428 214 2171 81 975 222 2243 15 378 99 1138 246 2459 168 1759 230 2317 32 532 27 490 5 287
-306 22 1545 17953 7 308 166 1737 96 1112 221 2236 5 289 27 492 242 2422 79 955 58 772 48 678 228 2299 187 1925 71 884 137 1480 85 1015 88 1037 97 1122 168 1760 62 803 104 1180 183 1896 205 2094
-307 22 1774 19720 92 1071 201 2059 39 596 223 2252 65 832 43 630 165 1731 203 2072 106 1200 41 617 25 469 198 2025 50 700 190 1953 56 754 70 872 62 805 214 2168 234 2351 141 1512 198 2027 199 2040
-308 22 1416 17706 18 407 65 831 158 1664 6 302 56 753 198 2027 95 1098 55 740 229 2303 156 1648 29 506 83 994 94 1088 227 2288 104 1184 143 1531 43 629 113 1267 1 258 213 2161 21 436 112 1252
-309 22 2060 21538 178 1844 49 691 151 1601 9 329 226 2276 176 1827 163 1709 75 920 244 2445 224 2261 222 2246 152 1617 43 635 245 2450 214 2174 152 1616 140 1509 149 1589 142 1524 160 1686 132 1435 169 1766
-310 22 1734 20433 175 1819 139 1498 88 1040 82 983 250 2499 8 316 85 1014 100 1143 139 1493 151 1602 178 1851 230 2317 240 2404 52 712 213 2160 50 697 80 964 61 797 109 1229 233 2343 210 2134 4 286
-311 22 1091 13799 103 1171 18 404 159 1678 84 1000 92 1074 52 715 182 1888 53 725 141 1512 140 1510 40 605 47 666 41 615 179 1856 72 897 62 808 64 818 43 634 142 1521 49 689 36 570 19 418
-312 22 1597 18797 233 2342 196 2009 135 1461 31 522 236 2374 35 559 221 2233 108 1214 191 1965 47 672 52 713 175 1820 155 1640 187 1925 33 543 27 492 237 2378 50 692 30 518 18 412 25 474 211 2148
-313 22 1893 21690 210 2134 227 2286 137 1478 83 993 194 1989 80 962 196 2007 231 2327 143 1533 161 1691 161 1699 154 1631 213 2162 133 1446 177 1842 154 1634 141 1519 50 697 76 928 6 302 48 682 46 662
-314 22 1808 21031 104 1184 229 2308 222 2242 237 2376 109 1224 141 1519 16 389 38 589 29 506 140 1504 82 982 249 2490 39 593 83 993 101 1151 247 2467 84 1002 188 1934 39 593 135 1464 138 1492 207 2111
-315 22 1865 20365 182 1887 70 874 133 1442 246 2463 164 1722 58 765 209 2127 165 1732 54 736 240 2408 5 294 248 2476 156 1649 32 533 5 289 152 1612 225 2269 223 2253 51 705 3 273 222 2241 181 1878
-316 22 1680 18658 71 885 200 2046 165 1732 42 625 17 402 47 667 232 2332 240 2404 170 1777 28 502 71 886 26 480 154 1633 61 795 51 707 174 1808 97 1118 195 1999 250 2492 235 2364 89 1051 103 1177
-317 22 1698 19165 150 1597 21 431 129 1411 109 1231 188 1939 217 2202 176 1830 189 1945 186 1916 179 1860 86 1018 88 1041 1 257 242 2421 5 293 62 807 103 1173 104 1178 82 984 28 502 192 1973 103 1171
-318 22 1515 17654 55 742 113 1263 46 663 22 447 88 1034 99 1137 6 298 85 1013 69 863 33 539 135 1460 111 1247 235 2362 119 1319 245 2448 84 1001 91 1069 199 2038 215 2185 248 2475 11 345 200 2044
-319 22 1345 16728 146 1562 213 2165 56 746 2 263 45 647 3 270 73 904 100 1150 55 743 94 1090 33 543 173 1806 145 1550 201 2051 108 1214 206 2100 125 1375 64 824 37 583 19 419 19 416 211 2145
-320 22 1442 16837 250 2500 70 873 70 877 120 1330 230 2315 169 1763 122 1342 23 457 17 395 6 299 93 1082 187 1930 121 1334 137 1479 36 567 235 2361 175 1822 130 1418 34 551 16 390 30 520 61 792
-321 22 1660 18646 160 1686 222 2242 95 1105 208 2119 22 441 210 2132 4 285 45 651 78 948 156 1652 23 452 136 1472 237 2379 76 930 132 1434 248 2477 197 2023 210 2139 36 572 23 450 33 543 51 706
-322 22 1796 20626 126 1382 148 1580 32 530 121 1335 22 441 225 2273 38 587 50 698 159 1679 121 1339 157 1657 188 1940 225 2272 115 1281 171 1788 221 2238 87 1026 62 802 154 1633 52 712 219 2216 158 1664
-323 22 1395 17003 204 2084 76 933 6 297 88 1035 195 2004 143 1537 211 2146 167 1753 47 665 11 343 197 2015 118 1311 55 739 35 561 70 878 159 1676 2 268 25 472 188 1942 33 540 64 820 70 880
-324 22 1806 19843 153 1620 111 1246 250 2494 192 1974 237 2381 103 1174 7 312 81 978 175 1821 45 649 93 1086 98 1127 240 2405 129 1404 128 1397 224 2258 53 724 152 1615 49 691 110 1233 177 1840 174 1812
-325 22 1569 18741 229 2304 135 1458 12 351 184 1899 15 380 69 864 194 1991 112 1250 156 1654 153 1619 132 1430 195 1997 82 984 231 2323 75 919 17 400 130 1412 204 2079 20 425 89 1045 19 421 98 1125
-326 22 1570 18083 118 1307 19 413 40 603 104 1179 155 1641 216 2186 140 1502 116 1286 190 1959 95 1099 184 1903 131 1421 245 2449 39 595 41 618 119 1313 124 1359 94 1090 45 649 103 1176 91 1064 110 1233
-327 22 1553 18467 110 1239 47 670 163 1717 11 344 59 776 36 569 37 582 53 719 69 868 168 1762 215 2179 244 2443 144 1545 53 727 146 1557 95 1098 25 471 224 2260 161 1698 127 1393 244 2445 33 541
-328 22 1632 19130 166 1741 11 341 145 1550 134 1448 149 1588 243 2435 242 2421 188 1936 20 427 65 830 165 1730 114 1271 202 2060 62 806 247 2467 125 1368 24 464 19 417 31 528 18 405 83 994 72 897
-329 22 1618 19252 59 773 112 1251 231 2324 216 2190 95 1098 213 2166 116 1289 18 408 29 508 24 460 63 809 135 1463 105 1188 105 1194 166 1742 26 482 173 1802 171 1783 98 1128 76 930 110 1238 191 1967
-330 22 1368 16458 127 1386 69 867 224 2259 244 2439 73 907 187 1925 99 1134 19 418 103 1177 239 2395 151 1602 16 390 25 475 226 2279 13 361 39 598 58 772 147 1568 7 309 82 988 7 308 120 1328
-331 22 1978 22731 202 2067 41 614 132 1437 49 689 247 2467 12 351 126 1377 209 2131 238 2385 132 1433 115 1277 194 1991 14 369 123 1357 226 2282 32 534 206 2100 92 1073 234 2356 5 291 223 2249 197 2021
-332 22 1753 19754 68 860 181 1879 66 843 230 2316 5 287 175 1822 63 817 92 1073 241 2412 246 2462 19 420 158 1672 173 1804 106 1203 226 2283 132 1437 66 842 35 564 4 278 111 1246 191 1969 114 1269
-333 22 1711 18569 205 2094 54 734 189 1948 53 719 139 1495 69 867 137 1482 215 2177 16 387 70 875 234 2350 178 1848 208 2116 105 1188 86 1019 195 1997 37 578 214 2170 176 1827 52 716 94 1091 79 956
-334 22 1763 19119 92 1075 91 1062 150 1595 55 741 192 1978 20 429 149 1585 64 820 64 821 126 1377 216 2189 181 1878 225 2274 205 2089 91 1065 115 1284 204 2079 68 860 132 1434 134 1456 140 1506 201 2053
-335 22 1638 19386 214 2173 18 404 70 874 94 1095 111 1243 227 2292 22 443 179 1854 176 1832 162 1705 125 1370 159 1678 54 733 103 1176 54 735 191 1961 230 2317 52 711 206 2104 47 670 32 534 59 778
-336 22 1701 18893 76 929 227 2287 125 1369 153 1622 3 276 197 2020 79 961 178 1849 44 646 20 427 43 631 216 2190 112 1257 200 2047 142 1528 192 1974 66 841 138 1492 123 1355 84 1003 114 1274 102 1165
-337 22 1643 19057 167 1747 19 419 219 2213 175 1818 75 923 212 2154 2 267 85 1013 169 1765 23 449 124 1358 64 822 65 833 117 1301 4 282 205 2090 234 2349 31 522 146 1557 44 646 219 2219 209 2125
-338 22 1523 17661 177 1838 250 2500 39 600 156 1649 162 1707 30 518 36 571 88 1037 65 829 47 666 80 965 194 1990 130 1420 33 546 18 411 86 1021 161 1698 36 569 99 1139 148 1575 140 1506 209 2129
-339 22 1788 20033 37 577 11 345 134 1452 110 1237 113 1260 224 2260 231 2328 80 966 19 421 165 1727 131 1422 233 2345 109 1231 53 722 200 2045 108 1220 168 1756 248 2480 154 1632 149 1590 139 1497 37 577
-340 22 1732 19838 209 2131 130 1415 195 1999 242 2426 110 1239 10 340 154 1629 44 644 107 1213 136 1471 150 1595 90 1054 55 744 62 803 124 1364 150 1596 209 2123 145 1549 47 672 124 1361 183 1890 21 437
-341 22 1240 15196 182 1888 68 856 31 521 35 563 165 1733 51 708 234 2351 24 462 51 708 76 927 16 389 19 415 167 1748 74 916 197 2023 9 324 9 331 98 1124 80 966 128 1396 186 1918 44 643
-342 22 1664 19071 180 1870 146 1564 4 284 154 1633 17 398 104 1179 13 367 235 2362 112 1255 159 1680 191 1961 96 1106 62 800 109 1227 215 2181 128 1401 187 1926 79 954 101 1153 58 766 101 1153 204 2079
-343 22 1876 21037 113 1259 209 2127 204 2085 91 1064 195 1999 174 1814 110 1233 55 743 207 2105 163 1709 178 1846 58 772 71 886 121 1335 184 1903 132 1437 67 845 193 1985 240 2406 96 1110 35 560 112 1254
-344 22 2065 21671 194 1992 242 2426 52 711 207 2113 190 1952 208 2120 123 1357 159 1680 124 1365 92 1074 211 2144 218 2208 148 1577 94 1092 230 2314 137 1480 16 387 149 1587 184 1901 124 1359 142 1526 176 1833
-345 22 1619 18452 102 1160 126 1383 208 2120 211 2148 24 463 216 2189 90 1057 39 596 161 1698 10 334 240 2408 124 1363 152 1616 188 1940 29 511 50 693 95 1098 7 307 182 1882 13 364 31 525 233 2344
-346 22 1341 16285 157 1662 240 2408 66 839 70 875 174 1811 52 714 225 2269 56 746 95 1099 147 1571 151 1605 138 1491 116 1290 46 659 85 1012 36 568 61 798 4 283 116 1286 84 1003 51 704 10 333
-347 22 1476 17294 230 2320 34 555 93 1084 151 1601 44 641 27 491 246 2459 131 1425 109 1225 247 2470 57 755 115 1278 100 1146 104 1183 54 731 207 2110 103 1175 144 1545 20 430 19 414 67 852 104 1185
-348 22 1991 22712 63 813 148 1582 196 2014 135 1464 17 401 226 2278 95 1104 227 2292 63 811 215 2180 63 814 230 2317 226 2284 133 1439 181 1876 220 2229 241 2413 106 1198 18 409 155 1640 131 1421 146 1562
-349 22 1503 17423 146 1562 222 2248 161 1698 19 418 117 1303 199 2037 44 642 107 1205 36 571 117 1300 154 1629 241 2413 115 1279 32 537 12 357 194 1993 42 622 111 1249 134 1451 212 2158 34 553 56 753
-350 22 1651 18908 52 712 72 892 94 1089 99 1140 75 925 179 1856 169 1768 92 1073 230 2320 172 1798 30 514 250 2493 76 932 58 764 99 1140 143 1533 92 1073 206 2096 215 2181 57 755 161 1693 94 1096
-351 22 1894 21471 153 1621 118 1309 118 1307 52 715 71 887 242 2424 37 577 91 1067 247 2470 41 611 234 2352 221 2236 127 1393 206 2102 118 1307 176 1832 89 1047 187 1929 129 1403 114 1272 204 2082 153 1626
-352 22 1680 18529 65 830 2 265 122 1346 202 2066 127 1391 153 1624 173 1804 203 2070 202 2066 60 790 146 1562 172 1790 107 1206 157 1659 30 515 78 947 122 1345 209 2126 24 460 87 1026 195 2005 40 608
-353 22 1855 20218 233 2344 106 1198 222 2245 201 2052 16 394 96 1114 142 1520 43 633 77 935 205 2093 217 2199 17 396 191 1965 127 1389 186 1917 205 2087 183 1895 174 1811 79 961 119 1321 9 327 86 1019
-354 22 1805 20640 18 411 183 1897 7 309 245 2455 184 1899 141 1516 232 2338 35 564 105 1189 177 1840 155 1639 195 1997 176 1828 204 2081 118 1305 9 323 191 1963 6 299 107 1205 209 2126 88 1040 155 1643
-355 22 1781 19620 23 452 113 1267 162 1705 197 2021 247 2471 63 811 188 1936 93 1086 111 1244 202 2064 129 1404 100 1147 175 1817 142 1527 148 1579 231 2326 94 1089 158 1666 16 392 28 500 50 695 170 1778
-356 22 1642 18858 159 1673 70 878 179 1859 168 1759 29 508 58 765 125 1373 106 1204 117 1296 89 1044 77 943 56 750 92 1077 53 727 219 2220 236 2372 232 2333 225 2270 53 722 123 1356 116 1293 119 1320
-357 22 1632 19301 224 2259 6 302 185 1913 140 1505 163 1715 54 736 190 1953 206 2096 112 1253 136 1468 73 903 89 1043 130 1415 76 932 27 490 138 1485 236 2366 121 1338 106 1199 85 1013 115 1280 36 574
-358 22 1767 20604 28 502 198 2024 15 378 109 1223 195 1998 27 490 155 1638 48 678 101 1156 43 629 107 1208 202 2061 114 1275 237 2382 200 2050 124 1358 158 1670 179 1859 38 590 177 1843 229 2310 144 1539
-359 22 1861 20233 86 1023 104 1184 167 1750 14 371 50 699 123 1355 121 1339 78 945 128 1398 236 2368 193 1983 247 2469 44 646 229 2303 89 1048 18 404 107 1213 51 708 121 1334 241 2415 198 2031 231 2327
-360 22 2025 22353 156 1651 77 937 84 1004 222 2241 88 1042 57 756 120 1330 179 1855 207 2108 114 1270 249 2491 191 1961 234 2352 246 2464 142 1523 214 2169 97 1118 14 370 239 2393 55 744 75 920 134 1449
-361 22 1729 18811 203 2070 28 498 64 818 158 1672 138 1492 114 1271 37 582 90 1052 143 1531 176 1831 176 1826 165 1733 70 878 192 1977 234 2356 173 1804 206 2098 125 1375 148 1578 28 497 37 581 107 1212
-362 22 1713 19832 207 2109 4 284 65 829 164 1725 54 729 166 1743 206 2102 225 2273 138 1484 174 1811 139 1496 38 591 66 836 110 1235 177 1839 64 822 170 1772 142 1527 123 1349 44 641 151 1605 140 1509
-363 22 1846 21344 117 1299 31 522 185 1908 80 969 182 1880 19 417 103 1177 233 2347 241 2412 18 409 154 1636 205 2094 151 1606 85 1011 100 1146 221 2236 143 1532 230 2316 115 1278 63 815 81 978 114 1272
-364 22 1587 18305 81 975 59 778 56 753 214 2171 43 637 210 2139 16 386 201 2056 81 976 76 929 140 1502 87 1033 165 1733 117 1297 10 334 201 2055 240 2405 133 1440 238 2384 7 305 246 2456 25 474
-365 22 1746 19843 210 2132 111 1248 12 357 243 2431 164 1721 130 1413 201 2051 111 1243 100 1150 95 1105 221 2237 199 2040 18 404 127 1391 127 1387 10 340 242 2427 90 1055 14 369 60 784 192 1970 54 731
-366 22 2004 22158 135 1464 220 2230 73 902 227 2285 166 1742 224 2264 205 2092 146 1564 242 2427 23 453 207 2112 149 1587 147 1572 136 1474 61 798 147 1571 187 1932 18 411 36 572 88 1040 66 838 242 2424
-367 22 1805 21033 46 664 26 479 133 1440 88 1040 154 1633 159 1678 123 1351 173 1801 235 2360 139 1500 12 352 68 859 222 2245 223 2250 13 364 173 1807 226 2281 6 299 29 510 198 2032 230 2319 141 1519
-368 22 1854 21198 28 500 43 633 44 643 49 683 233 2343 181 1879 170 1779 153 1621 34 551 249 2487 91 1061 182 1883 225 2272 224 2266 208 2120 148 1576 82 985 22 447 187 1931 164 1724 101 1151 209 2125
-369 22 1836 20071 230 2315 20 425 170 1776 216 2191 33 540 214 2168 170 1773 140 1508 9 324 28 497 205 2090 31 529 229 2310 183 1889 27 493 187 1931 200 2049 39 595 69 870 234 2349 190 1952 13 359
